,Date,ID,Tweet,User
3284,2012-07-10,222513732021010432,#Forex News: Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/a31ajOzE,worlock_s
3285,2012-07-10,222513731756769281,#Forex Focus: Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/O3aG3LAR,Runplex
3286,2012-07-10,222513731677069313,#Forex #News: Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/ru0bQbdc,Unostring
3287,2012-07-10,222513731236667394,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/j2SgtmCH,WaldripBryan
3288,2012-07-10,222513731047931904,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/UeiG2C9v,seunghun_yoo
3289,2012-07-10,222513731035332609,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/3KijASmd,TravisSBurk
3290,2012-07-10,222513730766909440,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/GDV4OZYu,FrankLackey
3291,2012-07-10,222513730762711040,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/sIFohYPH,NeilPSnyder
3292,2012-07-10,222513730712383488,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/p5H6eXs2,DavidAl69183496
3293,2012-07-09,222234438497607680,Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac http://t.co/lKJ7k1X1,TopForexNews
3294,2012-07-09,222218235804790785,Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac http://t.co/kZi7TCez,forexproducts
3295,2012-07-09,222211769672794112,Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor http://t.co/AqbuwPGA,forextodays9
3296,2012-07-09,222211594292178945,New post: Forex Flash: AUD/USD is a  http://t.co/PqXxToPL,BestForexTradi1
3297,2012-07-09,222207766813614082,"@idangazit But Australia is closer to China, and AUD &gt; USD! Anything from the app store is also at least 30% more expensive :)",julienphalip
3298,2012-07-09,222206200815693824,4X News: Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor: Forex Flash: AUD/USD i... http://t.co/YbNCbTWO,forexrendition
3299,2012-07-09,222206200098467840,4X News: Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor: Forex Flash: AUD/USD i... http://t.co/vVDd7r5q,ForexTradeHelps
3300,2012-07-09,222206199288963075,4X News: Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor: Forex Flash: AUD/USD i... http://t.co/odKs93pm,forexcreed
3301,2012-07-09,222206198508826624,4X News: Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor: Forex Flash: AUD/USD i... http://t.co/UCzzq0ej,forexambush2
3302,2012-07-09,222199888258146307,Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor: Forex Flash: AUD/USD is a fade ... http://t.co/mAyYgHuQ,BellroseGuzman
3303,2012-07-09,222197882378395649,Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor: Forex Flash: AUD/USD is a fade ... http://t.co/1e7Gqa1j,wealthbingo
3304,2012-07-09,222197872010076160,Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor: Forex Flash: AUD/USD is a fade ... http://t.co/SeJtdZOD,fxpros
3305,2012-07-09,222197765135011840,Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor http://t.co/Zq3boHtQ,Investment_Ind
3306,2012-07-09,222197741705633792,Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor http://t.co/33DbxF3e,ForexchangeFx
3307,2012-07-09,222195080906285057,http://t.co/3MT1zyYb Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - http://t.co/ipMVdXOL,ft6991
3308,2012-07-06,221269199669035008,@RKrivoFX Hi Sir. Does this mean AUD/USD pair will rise soon? Is it the NFP release that causes this pair to become bearish? Thanks.,RickBelen
3309,2012-07-06,221081498814648320,"Hmm Aud /usd looks nice ,NFPs forcast +100k but my rules say sit it out , but I love trading , this is the real learning ah Russ ? haha",BradyHaskell
3310,2012-07-05,221019784337309696,Is the #AUD/USD perfectly positioned for more upside? Here are some interesting thoughts: http://t.co/mDJAzJ9k,CapitalCFDs
3311,2012-07-05,220972466779074561,"MAs for AUD/USD on m15: A=1.0083,B=1.0083: trend is upward, no reversal for now",majamayehgy0
3312,2012-07-05,220900195532144640,"aud/usd seems like a new safe haven? Oil and gold is maintaining from sell off, only eur and GBP having a hard time,",FXBOX666
3313,2012-07-05,220805250825728000,"AUD/USD - The Aussie dollar is grinding lower on Thursday, actually bouncing off session lows around the 1.0240... http://t.co/qHxqBxpD",NewTraderXP
3314,2012-07-05,220694763307925505,"Australia: Imports (MAY) +3% on month; Exports (MAY) +2% on month; AUD/USD hit a fresh high of 1.0282, although is now backing off highs",TradeFloorAudio
3315,2012-07-04,220444458339147777,"MAs for AUD/USD on m15: A=0.9931,B=0.9931: a possible short entry is expected after 2 h 45 m",traegerzqaf6
3316,2012-07-04,220418119351537665,NEWSFLASH: AUD/USD Points Higher; 1.0350-1.0380 is Next Resistance Area http://t.co/WYPN0Zst,forextvblog
3317,2012-07-04,220418118969856001,NEWSFLASH: AUD/USD Points Higher; 1.0350-1.0380 is Next Resistance Area http://t.co/Emq4Jxz2,ForexGlobes
3318,2012-07-04,220358237420126208,"Currencies News: AUD/USD Points Higher, 1.0350-1.0380 Is Next Resistance Area http://t.co/GnLGcYD0",atlanticfx
3319,2012-07-03,220282737800658944,#Forex Post: AUD/USD Points Higher; 1.0350-1.0380 is Next Resistance Area http://t.co/bOBAdXyU,ForexTopNews
3320,2012-07-03,220275979707359234,AUD/USD Points Higher; 1.0350-1.0380 is Next Resistance Area http://t.co/atTLS5xO,VanessaLanzilot
3321,2012-07-03,220265359264055296,AUD/USD Points Higher; 1.0350-1.0380 is Next Resistance Area,zhanusic
3322,2012-07-03,220096791402643456,AUD/USD: Trading the Australian Retail Sales: Australian Retail Sales is considered one of the most important co... http://t.co/2FgplwCx,Omnisfx
3323,2012-07-03,220087606254374912,AUD/USD is in consolidation Folks. We need to see a break. http://t.co/OHlYhs5B,mycupcakecreati
3324,2012-07-03,220068422011199488,DB: Most of biases remain perceived fair-value levels except overvaluation bias in AUD. fair-value AUD/USD 0.9950 &amp;  EUR/AUD is at 1.2580.,50Pips
3325,2012-07-02,219912551973134337,"MAs for AUD/USD on m15: A=0.9772,B=0.9772: a possible short entry is expected after 14 h 30 m",dilsavercpir7
3326,2012-07-01,219528053133553664,aud/usd is at D1 res / 200 dma--&gt; short below 1.0220 target 1.0125; long above 1.0256 for continuation but prefer a bullish D1 print first,tbirdtrader
3327,2012-06-30,218973179794833409,AUD/USD is going down to1.0160,emiwanlee
3328,2012-06-29,218738180109762560,"AUD/USD I would not be surprised to see a move short soon to around 9900 where there is a little support, waiting for trigger as usual.",ShineysPlace
3329,2012-06-29,218638442630881281,"AUD/USD trading firmly as risk sharpens

http://t.co/H1fF8u1x (Barcelona) - The Aussie dollar is the second best... http://t.co/8Lfsyq8D",ikofx_
3330,2012-06-29,218502989583888384,"Successful Trades on June 27, 2012: AUD/USD. Based on Christopher Lewis's analysis of the AUD/USD, this pair is ... http://t.co/cegPia7o",OptionsT
3331,2012-06-28,218484908325216256,AUD/USD IS TESTING SOFT SUPPORT,inout37
3332,2012-06-28,218449519497580545,"@robbooker @joe_trader My problem with AUD/USD is that I didn't get out; I got taken out at MTBE price. So q, when to leave such trades?",PriceSandy
3333,2012-06-28,218199841015209984,Why AUD/USD is up?,Flynchenberg
3334,2012-06-27,217961861520441345,"@charlescrayne1 I'm not in the long right now. AUD/USD.
However, a longer trade is not unreasonable.",Forexpacific
3335,2012-06-27,217938660195188736,@robbooker Dont know if this is a stupid Q but are we still 'IN' for the Sell AUD/USD 1.0068 Alert? Is it still good to be in it. Thanks Rob,Sky_TWENTY2
3336,2012-06-27,217923667928154112,"@AlejandroDFX thanks for your reply, is AUD/USD still going to sell today?",50dollarsclick
3337,2012-06-26,217528317425876993,"Technical Market Commentary: AUD/USD: Australian dollar is trading at 1.0032 levels. VISIT :
http://t.co/vojYC42A 
 
FILL THE FORM :  http:…",jreshu
3338,2012-06-25,217280563768340481,Why a Lack of Quantitative Easing is Bad for AUD/USD #AUD #Australia http://t.co/M8EsA47g,jimcognition
3339,2012-06-25,217206835642511361,"@dynamictrader @ZaheerAnwari  .Aud:usd is now breaking back down through the figure ... Pullback entries are the way forward,Early days yet",Sanjaylachhani
3340,2012-06-25,217081920889171969,#AUD /USD could be heading for 0.9928 (21-day moving average) if parity is severed today.,WSJCentralBanks
3341,2012-06-23,216648011588190208,"@sand1981s 
do you think aud/usd is going down some more?",danny2712003
3342,2012-06-22,216195017818124288,AUD/USD &amp; SP500 is oversold and bounce still expected - #trading #mkt #fxtalk #nasdaq #futures #spx #qqq #vix #aud #eur #forex #fx,GrandSuperCycle
3343,2012-06-22,216015519684362242,"MAs for AUD/USD on m15: A=0.9909,B=0.9909: trend is upward, no reversal for now",someromqbs2
3344,2012-06-22,215987867934134274,"#AUD #USD is will base on downtrend, retracement 1.0080/90 with . Swing SELL, TP 0.9950/55, 0.9910/15, 0.9795/00. Swing BUY, TP...",FMM_MediumTerm
3345,2012-06-21,215825828850831361,"AUD/USD Technical Correction for June 21, 2012 (Daily Strategy): The Australian dollar is… http://t.co/NWHrEcZX",eternlive
3346,2012-06-20,215389029380796416,Link not working for me...? RT @maxmckegg_TRL Today's recommended trade is AUD/USD. Analysis of the set up here http://t.co/TPAD5dhs,haveanicedhay
3347,2012-06-20,215343258723819521,"AUD/USD Elliott wave count and Fibonacci levels for June 20, 2012

AUD/USD is developing corrective wave B... http://t.co/JT0uH2Ik",instaforex
3348,2012-06-19,215078789460410370,AUD/USD Breaking Above the 2012 Trendline: The AUD/USD is continuing a rally that began at the beginning of June... http://t.co/gvBndNXu,SaimonRed
3349,2012-06-19,215076168452423680,The AUD/USD is continuing a rally that began at the beginning of June. The daily chart shows that this rally is... http://t.co/cfm9EcVW,monzurul3
3350,2012-06-19,214994339112288256,"AUD/USD Elliott wave count and Fibonacci levels for June 19, 2012: AUD/USD is developing corrective wave B (ligh... http://t.co/PTOcg5Ix",chikungs
3351,2012-06-19,214994338374103040,"AUD/USD Elliott wave count and Fibonacci levels for June 19, 2012: AUD/USD is developing corrective wave B (ligh... http://t.co/fCrNd7Ub",bioforex
3352,2012-06-19,214892769154576386,"#AUD/USD is banging a downward trendline at 1.0130, if it can push to the upside not much resistance until 1.0225 and then 1.0250 (200dma)",RichardWeihers
3353,2012-06-15,213506805488304129,"Following the move above parity in late US session, the AUD/USD is currently trading in a very tight range aroun... http://t.co/qPRvxPBB",TomJounson
3354,2012-06-14,213140487312384004,"World economy is a mess, just matter of time before we go back to 2008 levels (EUR/USD AUD/USD) http://t.co/4eUAeKX6 via @BloombergNews",rojas_fx
3355,2012-06-13,213054385368989696,@Nunovski @firas_suleman RT AUD/USD http://t.co/MCnkdsd5  is this suppose to mean something?? sure looks pretty tho...,SithHaters
3356,2012-06-13,213034446578917376,Stops trickled upwards on AUD/USD to just beyond 1.0050 - this is just beyond 50% of the last leg and just ahead of 38% on the major,paracurve
3357,2012-06-13,212853733095260161,@nab spread on AUD/USD is now up to an incredible 734bps! Who needs fees when you have commissions like these? http://t.co/sos27wrG,dotjules
3358,2012-06-12,212379842107289600,FX market staying quiet in early Tokyo: 10day... Kim: Is it unrealistic to expect the AUD/USD to fall back to $0... http://t.co/XUd0PXNs,Johnny434
3359,2012-06-11,212329117159403520,#forex AUD/USD outlook Risk sentiment has done a 180 degree about turn since yesterday and AUD/USD is hard to pick. There ’s a pos #рынок,ViVat_Profit
3360,2012-06-11,212298821206687745,"@wavetimes hi ramki aud/usd weekly is it flat correction from 2011 high 3-3-5 are we in the 5wave and what length.
regards.
peter.",hawkeyethenoon
3361,2012-06-11,212145632289374208,"aud/usd That is why Short positions at level 0.9950 with Stop Loss at 1.0010, Take Profit 1 at 0.9892 and Take Profit 2 at 0.9861",christivipul
3362,2012-06-11,211980908125896704,"NZD climbs after Spain bailout: The AUD/USD is up � cent around 0.9985, and USD/JPY has climbed to 79.70 as the ... http://t.co/Q18ygcvT",lizardphoto
3363,2012-06-10,211894137375567872,"Michael  The AUD/USD pair has been sold off relentlessly over the last couple of months, as it is a risk sensitive pair. The...  MJonese",MichaelMJonese
3364,2012-06-08,211227164488646657,S&amp;P500 up 3.7% &amp; ASX200 just 1.95% for the week despite our p'tive job and GDP data. Can't blame on AUD/USD anymore. This is just silly!,BridglandSimon
3365,2012-06-08,211149663506661377,"Jason, USA, demonstrates a 21.2 pip scalp on AUD/USD M5. Is trading luck or skill? Find out at http://t.co/LVV4Ixbn http://t.co/yqYjarko",FXTrainingWorld
3366,2012-06-08,211118284282662915,"Aggressive pre-weekend punt is to buy #AUD/USD but beware of big opening gaps on Monday, only for the brave",uknewthinking
3367,2012-06-08,211110102864904192,"Trading Ideas on GBP/USD, AUD/USD and USD/CHF: Dollar-Swiss is continuing to trade higher and retaining the over... http://t.co/DhSxsSNt",dumonttelev
3368,2012-06-07,210814663502467073,SUPPORT ON AUD/USD IS 9874,LIVEDAYTRADING
3369,2012-06-07,210721658389004288,Aussie -Aud/Usd &amp; Yen continue watch THE TREND as they where the indicator something was up in early April &gt;China is slowing,PhilsChaos
3370,2012-06-07,210608427267928065,"EUR/USD    ,AUD/USD,    NZD/USD, is strong #BULISH........ #forex  ,#intraday..,#tradingforex",NFApro
3371,2012-06-07,210539397299449857,Hello Folks. Here is a video of a live AUD/USD trade I have on at the moment. Stay tuned for the outcome. http://t.co/AJd8sAiR,Tlats10
3372,2012-06-06,210488613216071681,"@MBForex Mike, is it too early for a short entry in AUD/USD? Cheers.",JohnGoltfx
3373,2012-06-06,210318962829950976,eur aud usd cad gbp The ECB Is Unlikely To Solve Europe's Problems: On Wednesday 6th June 2... http://t.co/nmPturjC nzd jpy chf rates fx,CurrenciesLive
3374,2012-06-06,210191696347140097,"@CVecchioFX quick Q, what is more key in moving price at this time: the fundamentals of AUD/USD or EUR/USD price levels, S/R etc?",homeworldfx
3375,2012-06-05,209877913124872196,Do you still think the AUD/USD run to parity is still feasible in a couple of weeks as you tweeted last wk?@IlyaSpivak,emilyoyoung
3376,2012-06-05,209869531580088320,"Following #RBA cut interest rate by 0.25%AUD/USD is going up, so do Aussie shares",rennaewong
3377,2012-06-04,209774637159170050,#AUD/USD is at risk of easing back to yesterday’s low of 0.9626 if the #RBA cuts the cash rate by 0.50% today! #Ratecuttuesday #Markets # FX,Sarahbolouri
3378,2012-06-04,209716748960796672,"Forex: AUD/USD advances 0.20% ahead of AiG index: The pair is currently trading at 0.9721, facing resistance at ... http://t.co/4lebufyf",TopForex
3379,2012-06-04,209630297946472448,"Hi Jamie, Your recent leves on AUD/USD looks great. However, what is your prediction about tomorrow's reate decision by RBA.",NitishSarker
3380,2012-06-01,208505534444355584,My morning macro chart is all about the AUD/USD.  Big support neckline here doomed to be broken. $FXA  http://t.co/4bLy7WGd,SteadyTrader
3381,2012-06-01,208469060969705472,"@IlyaSpivak Is that warning us on possible correction. First I expect it on AUD/USD, then on EUR/USD, and then on GBP/USD?What do you think?",IVrzogic
3382,2012-06-01,208379984602071040,AUD/USD strong bearish for this day.. bulish is just reversal moment.. #forexresearch,JoansTonni
3383,2012-05-31,208221249262989312,AUD/USD Intraday Pullback Attempts to Unwind From Oversold Conditions: AUD/USD's intraday pullback is attempting... http://t.co/XtAoWuZ3,webabuser
